component,attribute,P_attr,P_attr_given_comp,ER
3,selfmass_base_high,0.5,0.3871166087962963,0.7742332175925926
3,entropy_base_high,0.5,0.5478877314814815,1.095775462962963
3,prefix_mass_base_high,0.5,0.4203559027777778,0.8407118055555556
3,far_mass_base_high,0.5,0.4364149305555556,0.8728298611111112
3,topk_mass_base_high,0.49999819155092595,0.4839771412037037,0.9679577834121217
3,base_logit_margin_high,0.5,0.37604890046296297,0.7520978009259259
3,WavMass_high,0.5,0.6082899305555556,1.2165798611111112
3,router_out_entropy_high,0.5,0.6042028356481481,1.2084056712962963
3,top_scale_margin_high,0.5,0.6411313657407407,1.2822627314814814
3,router_in_norm_high,0.5,0.38642939814814814,0.7728587962962963
4,layer_low,0.3333333333333333,0.045319733796296294,0.1359592013888889
4,layer_mid,0.3333333333333333,0.5228949652777778,1.5686848958333335
4,layer_high,0.3333333333333333,0.43178530092592593,1.295355902777778
4,pos_0-512,0.13773871527777778,0.15165653935185186,1.1010451131768288
4,pos_512-1024,0.12747395833333333,0.1396484375,1.0955056179775282
4,pos_1024-2048,0.23448350694444445,0.2336154513888889,0.996298010180472
4,pos_2048-4096,0.5003038194444445,0.47507957175925924,0.9495821404817674
4,role_question,0.017361111111111112,0.01370804398148148,0.7895833333333333
4,role_evidence,0.19600694444444444,0.2029079861111111,1.0352081488042515
4,role_answer_near,0.014670138888888889,0.018012152777777776,1.227810650887574
4,role_title_special,0.03567708333333333,0.03761574074074074,1.05433901054339
4,role_irrelevant,0.7362847222222222,0.7277560763888888,0.9884166470172129
4,selfmass_base_high,0.5,0.4539207175925926,0.9078414351851852
4,entropy_base_high,0.5,0.5667317708333334,1.1334635416666667
4,prefix_mass_base_high,0.5,0.6669560185185185,1.333912037037037
4,far_mass_base_high,0.5,0.5500578703703703,1.1001157407407407
4,topk_mass_base_high,0.49999819155092595,0.41963252314814814,0.8392680818434672
4,base_logit_margin_high,0.5,0.3395182291666667,0.6790364583333334
4,WavMass_high,0.5,0.6800130208333334,1.3600260416666667
4,router_out_entropy_high,0.5,0.6729962384259259,1.3459924768518519
4,top_scale_margin_high,0.5,0.39644820601851855,0.7928964120370371
4,router_in_norm_high,0.5,0.6965784143518519,1.3931568287037037
5,layer_low,0.3333333333333333,0.7053674768518519,2.116102430555556
5,layer_mid,0.3333333333333333,0.06843171296296297,0.2052951388888889
5,layer_high,0.3333333333333333,0.22620081018518517,0.6786024305555556
5,pos_0-512,0.13773871527777778,0.14098668981481483,1.0235806942912662
5,pos_512-1024,0.12747395833333333,0.12561487268518517,0.9854159573260696
5,pos_1024-2048,0.23448350694444445,0.23390480324074073,0.9975320067869813
5,pos_2048-4096,0.5003038194444445,0.49949363425925924,0.998380613631763
5,role_question,0.017361111111111112,0.02520978009259259,1.4520833333333332
5,role_evidence,0.19600694444444444,0.18956163194444445,0.9671169176262179
5,role_answer_near,0.014670138888888889,0.01739728009259259,1.1858974358974357
5,role_title_special,0.03567708333333333,0.052915219907407406,1.4831711273317112
5,role_irrelevant,0.7362847222222222,0.7149160879629629,0.9709777568183604
5,selfmass_base_high,0.5,0.5763888888888888,1.1527777777777777
5,entropy_base_high,0.5,0.48325376157407407,0.9665075231481481
5,prefix_mass_base_high,0.5,0.36107494212962965,0.7221498842592593
5,far_mass_base_high,0.5,0.45283564814814814,0.9056712962962963
5,topk_mass_base_high,0.49999819155092595,0.5048828125,1.0097692772326288
5,base_logit_margin_high,0.5,0.6068070023148148,1.2136140046296295
5,WavMass_high,0.5,0.3001302083333333,0.6002604166666666
5,router_out_entropy_high,0.5,0.29911747685185186,0.5982349537037037
5,top_scale_margin_high,0.5,0.39286747685185186,0.7857349537037037
5,router_in_norm_high,0.5,0.2739800347222222,0.5479600694444444
