component,attribute,P_attr,P_attr_given_comp,ER
0,layer_low,0.3333333333333333,0.4232132523148148,1.2696397569444446
0,layer_mid,0.3333333333333333,0.05725549768518518,0.17176649305555555
0,layer_high,0.3333333333333333,0.51953125,1.55859375
0,pos_0-512,0.13773871527777778,0.09747540509259259,0.7076834199884459
0,pos_512-1024,0.12747395833333333,0.11939380787037036,0.9366133242537736
0,pos_1024-2048,0.23448350694444445,0.2462745949074074,1.0502853617152552
0,pos_2048-4096,0.5003038194444445,0.5368561921296297,1.0730603510598304
0,role_question,0.017361111111111112,0.006691261574074074,0.3854166666666667
0,role_evidence,0.19600694444444444,0.2052951388888889,1.0473870682019486
0,role_answer_near,0.014670138888888889,0.017903645833333332,1.2204142011834318
0,role_title_special,0.03567708333333333,0.03935185185185185,1.1030008110300082
0,role_irrelevant,0.7362847222222222,0.7307581018518519,0.9924939086693391
0,selfmass_base_high,0.5,0.4125434027777778,0.8250868055555556
0,entropy_base_high,0.5,0.5384837962962963,1.0769675925925926
0,prefix_mass_base_high,0.5,0.6204065393518519,1.2408130787037037
0,far_mass_base_high,0.5,0.6354166666666666,1.2708333333333333
0,topk_mass_base_high,0.49999819155092595,0.4638671875,0.9277377305328794
0,base_logit_margin_high,0.5,0.47084780092592593,0.9416956018518519
0,WavMass_high,0.5,0.3053023726851852,0.6106047453703703
0,router_out_entropy_high,0.5,0.29908130787037035,0.5981626157407407
0,top_scale_margin_high,0.5,0.9778284143518519,1.9556568287037037
0,router_in_norm_high,0.5,0.5460792824074074,1.0921585648148149
1,layer_low,0.3333333333333333,0.9041883680555556,2.712565104166667
1,layer_mid,0.3333333333333333,0.05016637731481482,0.15049913194444448
1,layer_high,0.3333333333333333,0.04564525462962963,0.1369357638888889
1,pos_0-512,0.13773871527777778,0.11780237268518519,0.8552597027467045
1,pos_512-1024,0.12747395833333333,0.12536168981481483,0.9834298036545228
1,pos_1024-2048,0.23448350694444445,0.23542390046296297,1.0040104889711554
1,pos_2048-4096,0.5003038194444445,0.5214120370370371,1.042190798415315
1,role_question,0.017361111111111112,0.010923032407407407,0.6291666666666667
1,role_evidence,0.19600694444444444,0.21647135416666666,1.1044065544729849
1,role_answer_near,0.014670138888888889,0.0146484375,0.9985207100591716
1,role_title_special,0.03567708333333333,0.04228153935185185,1.185117599351176
1,role_irrelevant,0.7362847222222222,0.7156756365740741,0.9720093531399827
1,selfmass_base_high,0.5,0.6613498263888888,1.3226996527777777
1,entropy_base_high,0.5,0.4095413773148148,0.8190827546296297
1,prefix_mass_base_high,0.5,0.1414207175925926,0.2828414351851852
1,far_mass_base_high,0.5,0.2700737847222222,0.5401475694444444
1,topk_mass_base_high,0.49999819155092595,0.5997540509259259,1.199512440366176
1,base_logit_margin_high,0.5,0.8617259837962963,1.7234519675925926
1,WavMass_high,0.5,0.058159722222222224,0.11631944444444445
1,router_out_entropy_high,0.5,0.05736400462962963,0.11472800925925926
1,top_scale_margin_high,0.5,0.45218460648148145,0.9043692129629629
1,router_in_norm_high,0.5,0.06213831018518518,0.12427662037037036
2,layer_low,0.3333333333333333,0.0027488425925925927,0.008246527777777778
2,layer_mid,0.3333333333333333,0.5923755787037037,1.7771267361111112
2,layer_high,0.3333333333333333,0.4048755787037037,1.2146267361111112
2,pos_0-512,0.13773871527777778,0.15964988425925927,1.1590777795283862
2,pos_512-1024,0.12747395833333333,0.12879774305555555,1.0103847463398026
2,pos_1024-2048,0.23448350694444445,0.2280815972222222,0.972697825080981
2,pos_2048-4096,0.5003038194444445,0.48347077546296297,0.9663543564385066
2,role_question,0.017361111111111112,0.027669270833333332,1.5937499999999998
2,role_evidence,0.19600694444444444,0.1919849537037037,0.9794803661056982
2,role_answer_near,0.014670138888888889,0.013165509259259259,0.8974358974358974
2,role_title_special,0.03567708333333333,0.022171585648148147,0.6214517437145174
2,role_irrelevant,0.7362847222222222,0.7450086805555556,1.0118486206083472
2,selfmass_base_high,0.5,0.5073784722222222,1.0147569444444444
2,entropy_base_high,0.5,0.5390263310185185,1.078052662037037
2,prefix_mass_base_high,0.5,0.6493778935185185,1.298755787037037
2,far_mass_base_high,0.5,0.5570023148148148,1.1140046296296295
2,topk_mass_base_high,0.49999819155092595,0.4431785300925926,0.8863602660599901
2,base_logit_margin_high,0.5,0.3687065972222222,0.7374131944444444
2,WavMass_high,0.5,0.8071469907407407,1.6142939814814814
2,router_out_entropy_high,0.5,0.8033854166666666,1.6067708333333333
2,top_scale_margin_high,0.5,0.9587673611111112,1.9175347222222223
2,router_in_norm_high,0.5,0.8389395254629629,1.6778790509259258
3,layer_low,0.3333333333333333,0.1080005787037037,0.32400173611111116
3,layer_mid,0.3333333333333333,0.6864149305555556,2.059244791666667
3,layer_high,0.3333333333333333,0.20558449074074073,0.6167534722222222
3,pos_0-512,0.13773871527777778,0.15147569444444445,1.0997321569245313
3,pos_512-1024,0.12747395833333333,0.1281105324074074,1.0049937578027466
3,pos_1024-2048,0.23448350694444445,0.22757523148148148,0.9705383310195896
3,pos_2048-4096,0.5003038194444445,0.4928385416666667,0.9850785113212458
3,role_question,0.017361111111111112,0.02068865740740741,1.1916666666666667
3,role_evidence,0.19600694444444444,0.1941550925925926,0.9905521110126956
3,role_answer_near,0.014670138888888889,0.013310185185185185,0.9072978303747534
3,role_title_special,0.03567708333333333,0.026077835648148147,0.730940794809408
3,role_irrelevant,0.7362847222222222,0.7457682291666666,1.0128802169299693
3,selfmass_base_high,0.5,0.3746744791666667,0.7493489583333334
3,entropy_base_high,0.5,0.5393156828703703,1.0786313657407407
3,prefix_mass_base_high,0.5,0.4653862847222222,0.9307725694444444
3,far_mass_base_high,0.5,0.4332682291666667,0.8665364583333334
3,topk_mass_base_high,0.49999819155092595,0.4951171875,0.9902379565898314
3,base_logit_margin_high,0.5,0.3811848958333333,0.7623697916666666
3,WavMass_high,0.5,0.5591724537037037,1.1183449074074074
3,router_out_entropy_high,0.5,0.5556278935185185,1.111255787037037
3,top_scale_margin_high,0.5,0.8161892361111112,1.6323784722222223
3,router_in_norm_high,0.5,0.42466001157407407,0.8493200231481481
4,layer_low,0.3333333333333333,0.051179108796296294,0.1535373263888889
4,layer_mid,0.3333333333333333,0.35054976851851855,1.0516493055555558
4,layer_high,0.3333333333333333,0.5982711226851852,1.7948133680555558
4,pos_0-512,0.13773871527777778,0.15245225694444445,1.1068221206869386
4,pos_512-1024,0.12747395833333333,0.14369936342592593,1.127284076722279
4,pos_1024-2048,0.23448350694444445,0.23665364583333334,1.00925497454882
4,pos_2048-4096,0.5003038194444445,0.4671947337962963,0.9338220410051762
4,role_question,0.017361111111111112,0.012550636574074073,0.7229166666666667
4,role_evidence,0.19600694444444444,0.20789930555555555,1.0606731620903453
4,role_answer_near,0.014670138888888889,0.017035590277777776,1.1612426035502958
4,role_title_special,0.03567708333333333,0.04105179398148148,1.1506488240064883
4,role_irrelevant,0.7362847222222222,0.7214626736111112,0.9798691346380571
4,selfmass_base_high,0.5,0.45395688657407407,0.9079137731481481
4,entropy_base_high,0.5,0.5478877314814815,1.095775462962963
4,prefix_mass_base_high,0.5,0.6985315393518519,1.3970630787037037
4,far_mass_base_high,0.5,0.5731698495370371,1.1463396990740742
4,topk_mass_base_high,0.49999819155092595,0.4410807291666667,0.8821646490330187
4,base_logit_margin_high,0.5,0.3410373263888889,0.6820746527777778
4,WavMass_high,0.5,0.6224320023148148,1.2448640046296295
4,router_out_entropy_high,0.5,0.6137876157407407,1.2275752314814814
4,top_scale_margin_high,0.5,0.36650028935185186,0.7330005787037037
4,router_in_norm_high,0.5,0.7342664930555556,1.4685329861111112
5,layer_low,0.3333333333333333,0.7989728009259259,2.396918402777778
5,layer_mid,0.3333333333333333,0.053059895833333336,0.15917968750000003
5,layer_high,0.3333333333333333,0.14796730324074073,0.4439019097222222
5,pos_0-512,0.13773871527777778,0.14171006944444445,1.0288325193004568
5,pos_512-1024,0.12747395833333333,0.1271701388888889,0.9976166155941437
5,pos_1024-2048,0.23448350694444445,0.23502604166666666,1.002313743637205
5,pos_2048-4096,0.5003038194444445,0.49609375,0.9915849744079118
5,role_question,0.017361111111111112,0.024450231481481483,1.4083333333333334
5,role_evidence,0.19600694444444444,0.19307002314814814,0.985016238559197
5,role_answer_near,0.014670138888888889,0.01808449074074074,1.232741617357002
5,role_title_special,0.03567708333333333,0.051576967592592594,1.44566098945661
5,role_irrelevant,0.7362847222222222,0.7128182870370371,0.9681285860253086
5,selfmass_base_high,0.5,0.5383391203703703,1.0766782407407407
5,entropy_base_high,0.5,0.4752242476851852,0.9504484953703703
5,prefix_mass_base_high,0.5,0.27922453703703703,0.5584490740740741
5,far_mass_base_high,0.5,0.3759765625,0.751953125
5,topk_mass_base_high,0.49999819155092595,0.5261863425925926,1.0523764915237683
5,base_logit_margin_high,0.5,0.6816767939814815,1.363353587962963
5,WavMass_high,0.5,0.22395833333333334,0.4479166666666667
5,router_out_entropy_high,0.5,0.22413917824074073,0.44827835648148145
5,top_scale_margin_high,0.5,0.3563368055555556,0.7126736111111112
5,router_in_norm_high,0.5,0.1877170138888889,0.3754340277777778
6,layer_low,0.3333333333333333,0.6213107638888888,1.8639322916666665
6,layer_mid,0.3333333333333333,0.3285228587962963,0.9855685763888888
6,layer_high,0.3333333333333333,0.05016637731481482,0.15049913194444448
6,pos_0-512,0.13773871527777778,0.1189236111111111,0.86340003151095
6,pos_512-1024,0.12747395833333333,0.10789207175925926,0.8463852003177846
6,pos_1024-2048,0.23448350694444445,0.2302517361111111,0.981952799629801
6,pos_2048-4096,0.5003038194444445,0.5429325810185185,1.0852057488216071
6,role_question,0.017361111111111112,0.018663194444444444,1.075
6,role_evidence,0.19600694444444444,0.19560185185185186,0.9979332742840272
6,role_answer_near,0.014670138888888889,0.012876157407407407,0.8777120315581854
6,role_title_special,0.03567708333333333,0.024848090277777776,0.6964720194647201
6,role_irrelevant,0.7362847222222222,0.7480107060185185,1.015925882260473
6,selfmass_base_high,0.5,0.5551215277777778,1.1102430555555556
6,entropy_base_high,0.5,0.5608000578703703,1.1216001157407407
6,prefix_mass_base_high,0.5,0.26157407407407407,0.5231481481481481
6,far_mass_base_high,0.5,0.42082609953703703,0.8416521990740741
6,topk_mass_base_high,0.49999819155092595,0.4385850694444444,0.8771733115354149
6,base_logit_margin_high,0.5,0.6655454282407407,1.3310908564814814
6,WavMass_high,0.5,0.26222511574074076,0.5244502314814815
6,router_out_entropy_high,0.5,0.2574146412037037,0.5148292824074074
6,top_scale_margin_high,0.5,0.4820601851851852,0.9641203703703703
6,router_in_norm_high,0.5,0.2287326388888889,0.4574652777777778
